typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","9613.866","true","-1","N/A","0","false","9613.866","true",,"false",,"297767.572","297767.572","0","true","false",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62626.784","true","-1","N/A","0","false","62626.784","true","0","false",,"1388817.395","1388817.395","6","false","true",
"C","A","20170101","2017","52","2017","704","VNM","Viet Nam","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","14.311","true","-1","N/A","0","false","14.311","true",,"false",,"449.5","449.5","0","true","false",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","551661.89","false","8","kg","551661.89","false","551661.89","false","0","false",,"13757597.86","13757597.86","0","false","true",
"C","A","20170101","2017","52","2017","710","ZAF","South Africa","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","538.39","false","8","kg","538.39","false","538.39","false","0","false","0","18196.978","18196.978","0","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","38328","false","8","kg","38328","false","38328","false",,"false","2339602","2200327","2200327","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","16191","false","8","kg","16191","false","16191","false",,"false",,"1021080.88","1021080.88","0","true","false",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","159066.615","true","-1","N/A","0","false","159066.615","true",,"false",,"15259604.418","15259604.418","0","true","false",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42579","false","8","kg","42579","false","42579","false","0","false",,"3659816.239","3659816.239","0","false","true",
"C","A","20170101","2017","52","2017","704","VNM","Viet Nam","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","19.563","true","-1","N/A","0","false","19.563","true",,"false",,"1858","1858","0","true","false",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17247.56","false","8","kg","17247.56","false","17247.56","false","0","false",,"2182158.99","2182158.99","0","false","true",
"C","A","20170101","2017","52","2017","710","ZAF","South Africa","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","606.85","false","8","kg","606.85","false","606.85","false","0","false","0","34953.372","34953.372","0","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","870323","Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1500cc but not exceeding 3000cc","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","80","false","5","u","80","false","1458.053","true",,"false",,"20292.534","20292.534","0","true","false",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870323","Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","43546","false","5","u","43546","false","41628577","false","0","false",,"437963927.943","437963927.943","0","false","true",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870324","Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 3000cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1170","false","5","u","1170","false","2635680","false","0","false",,"30512062.485","30512062.485","0","false","true",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870332","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","926","false","5","u","926","false","976735","false","0","false",,"15483638.241","15483638.241","0","false","true",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870332","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","4182","false","0","false",,"101990.61","101990.61","0","false","true",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870333","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2236","false","5","u","2236","false","5199134","false","0","false",,"61691132.691","61691132.691","0","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false",,"false","99","94","94","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","545081","false","8","kg","545081","false","545081","false",,"false",,"4475374.302","4475374.302","0","true","false",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","13565.308","true","-1","N/A","0","false","13565.308","true",,"false",,"145719.238","145719.238","0","true","false",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3245255.986","true","-1","N/A","0","false","3245255.986","true","0","false",,"19124118.86","19124118.86","6","false","true",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","764.34","false","8","kg","764.34","false","764.34","false","0","false",,"113265.38","113265.38","0","false","true",
"C","A","20170101","2017","52","2017","710","ZAF","South Africa","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","964.16","false","8","kg","964.16","false","964.16","false","0","false","0","27441.274","27441.274","0","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7","false","8","kg","7","false","7","false",,"false","115","88","88","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","72190","false","8","kg","72190","false","72190","false",,"false",,"952789.077","952789.077","0","true","false",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","398.068","true","-1","N/A","0","false","398.068","true","0","false",,"4838.424","4838.424","6","false","true",
"C","A","20170101","2017","52","2017","710","ZAF","South Africa","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96.45","false","8","kg","96.45","false","96.45","false","0","false","0","11175.408","11175.408","0","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","17603","false","8","kg","17603","false","17603","false",,"false","102659","88603","88603","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5853815","false","8","kg","5853815","false","5853815","false",,"false",,"46459419.652","46459419.652","0","true","false",
