typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","577","false","8","kg","577","false","577","false","0","false",,"13802.079","13802.079","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","175.818","true","-1","N/A","0","false","175.818","true",,"false",,"6107","6107","0","true","false",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6270.605","true","-1","N/A","0","false","6270.605","true",,"false",,"140699.12","140699.12","0","true","false",
"C","A","20170101","2017","52","2017","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","19","false","8","kg","19","false","19","false",,"false",,"632","632","0","false","true",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67618","false","8","kg","67618","false","67618","false","0","false",,"1118103.927","1118103.927","0","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","97","false","8","kg","97","false","97","false",,"false",,"14766.517","14766.517","0","false","true",
"C","A","20170101","2017","52","2017","586","PAK","Pakistan","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","510","false","8","kg","510","false","510","false",,"false",,"2910.768","2910.768","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","16002","false","8","kg","16002","false","16002","false",,"false",,"432238","432238","0","true","false",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","856.21","false","8","kg","856.21","false","856.21","false","0","false","0","34940.5","34940.5","0","false","true",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","45136","false","5","u","31597","false","45136","false",,"false",,"876952.85","876952.85","0","true","false",
"C","A","20170101","2017","52","2017","496","MNG","Mongolia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","274.74","false","5","u","512","false","274.74","false",,"false",,"3346.42","3346.42","0","false","true",
"C","A","20170101","2017","52","2017","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","54100","false","8","kg","54100","false","54100","false",,"false",,"288326","288326","0","false","true",
"C","A","20170101","2017","52","2017","512","OMN","Oman","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","140","false","8","kg","140","false","140","false",,"false",,"1534.46","1534.46","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","305268","false","8","kg","305268","false","305268","false","0","false",,"17481147.951","17481147.951","0","true","false",
"C","A","20170101","2017","52","2017","554","NZL","New Zealand","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","469.882","true","-1","N/A","0","false","469.882","true","49","false","0","14759.222","14759.222","6","false","true",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2697","false","8","kg","2697","false","2697","false",,"false",,"136129.942","136129.942","0","false","true",
"C","A","20170101","2017","52","2017","604","PER","Peru","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","0.55","false","5","u","2","false","0.55","false","0","false",,"28.36","28.36","0","false","true",
"C","A","20170101","2017","52","2017","608","PHL","Philippines","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4.55","false","8","kg","4.55","false","4.55","false",,"false",,"311","311","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3679832","false","8","kg","3679832","false","3679832","false",,"false",,"43088001","43088001","0","true","false",
"C","A","20170101","2017","52","2017","620","PRT","Portugal","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","54894","false","8","kg","54894","false","54894","false",,"false",,"326999.59","326999.59","0","false","true",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","104764.76","false","8","kg","104764.76","false","104764.76","false","0","false","0","6420290.71","6420290.71","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251320","Emery, natural corundum, natural garnet and other natural abrasives, whether or not heat-treated","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4872000","false","8","kg","4872000","false","4872000","false",,"false",,"805445.551","805445.551","0","true","false",
"C","A","20170101","2017","52","2017","710","ZAF","South Africa","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251320","Emery, natural corundum, natural garnet and other natural abrasives, whether or not heat-treated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","372325","false","8","kg","372325","false","372325","false","0","false","0","58743.271","58743.271","0","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","252010","Gypsum; anhydrite","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2453.304","true","21","1000 KG","0","false","2453.304","true","0","false",,"3420.671","3420.671","6","true","false",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","252510","Mica; crude and rifted into sheets or splittings","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","70417","false","8","kg","70417","false","70417","false",,"false",,"484481.307","484481.307","0","true","false",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","225558","false","8","kg","225558","false","225558","false",,"false",,"154631.567","154631.567","0","true","false",
"C","A","20170101","2017","52","2017","710","ZAF","South Africa","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","304948","false","8","kg","304948","false","304948","false","0","false","0","107171.115","107171.115","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","595263","false","8","kg","595263","false","595263","false",,"false",,"186830.134","186830.134","0","true","false",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1249021","false","8","kg","1249021","false","1249021","false","0","false",,"408285.918","408285.918","0","false","true",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6825","false","8","kg","6825","false","6825","false","0","false",,"7732.13","7732.13","0","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1325","false","8","kg","1325","false","1325","false",,"false","2204","2060","2060","0","false","true",
